"BehaviorSpace results (NetLogo 6.0.4)"
"as4.nlogo"
"experiment"
"01/06/2019 22:49:18:086 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-30","30"
"[run number]","antenna-range","alpha","sensing-range","start_msg_tick","total-nodes","flooding","[step]","msg_reached_goal","number_of_msg_send","number_of_received"
"2520","7","1.15","7.5","15","150","true","16","0","1","4"
"2521","7","1.15","7.5","15","150","true","16","0","1","7"
"2522","7","1.15","7.5","15","150","true","16","0","1","6"
"2519","7","1.15","7.5","15","150","true","16","0","1","4"
"2523","7","1.15","7.5","15","150","true","16","0","1","5"
"2524","7","1.15","7.5","15","150","true","16","0","1","1"
"2525","7","1.15","7.5","15","150","true","16","0","1","6"
"2526","7","1.15","7.5","15","150","true","16","0","1","7"
"2528","7","1.15","7.5","15","150","true","16","0","1","5"
"2529","7","1.15","7.5","15","150","true","16","0","1","6"
"2527","7","1.15","7.5","15","150","true","16","0","1","5"
"2530","7","1.15","7.5","15","150","true","16","0","1","3"
"2531","7","1.15","7.5","15","150","true","16","0","1","1"
"2532","7","1.15","7.5","15","150","true","16","0","1","6"
"2535","7","1.15","7.5","15","150","true","16","0","1","5"
"2533","7","1.15","7.5","15","150","true","16","0","1","6"
"2534","7","1.15","7.5","15","150","true","16","0","1","3"
"2536","7","1.15","7.5","15","150","true","16","0","1","6"
"2537","7","1.15","7.5","15","150","true","16","0","1","3"
"2538","7","1.15","7.5","15","150","true","16","0","1","5"
"2540","7","1.15","7.5","15","150","true","16","0","1","4"
"2539","7","1.15","7.5","15","150","true","16","0","1","6"
"2543","7","1.15","7.5","15","150","true","16","0","1","3"
"2542","7","1.15","7.5","15","150","true","16","0","1","4"
"2541","7","1.15","7.5","15","150","true","16","0","1","8"
"2544","7","1.15","7.5","15","150","true","16","0","1","8"
"2545","7","1.15","7.5","15","150","true","16","0","1","4"
"2546","7","1.15","7.5","15","150","true","16","0","1","6"
"2549","7","1.15","7.5","15","150","true","16","0","1","8"
"2547","7","1.15","7.5","15","150","true","16","0","1","5"
"2552","7","1.15","7.5","15","150","true","16","0","1","4"
"2548","7","1.15","7.5","15","150","true","16","0","1","7"
"2550","7","1.15","7.5","15","150","true","16","0","1","8"
"2551","7","1.15","7.5","15","150","true","16","0","1","11"
"2553","7","1.15","7.5","15","150","true","16","0","1","6"
"2555","7","1.15","7.5","15","150","true","16","0","1","8"
"2557","7","1.15","7.5","15","150","true","16","0","1","4"
"2558","7","1.15","7.5","15","150","true","16","0","1","5"
"2556","7","1.15","7.5","15","150","true","16","0","1","3"
"2559","7","1.15","7.5","15","150","true","16","0","1","4"
"2560","7","1.15","7.5","15","150","true","16","0","1","5"
"2554","7","1.15","7.5","15","150","true","16","0","1","4"
"2561","7","1.15","7.5","15","150","true","16","0","1","3"
"2562","7","1.15","7.5","15","150","true","16","0","1","7"
"2566","7","1.15","7.5","15","150","true","16","0","1","9"
"2564","7","1.15","7.5","15","150","true","16","0","1","5"
"2563","7","1.15","7.5","15","150","true","16","0","1","5"
"2567","7","1.15","7.5","15","150","true","16","0","1","1"
"2565","7","1.15","7.5","15","150","true","16","0","1","5"
"2568","7","1.15","7.5","15","150","true","16","0","1","2"
"2569","7","1.15","7.5","15","150","true","16","0","1","5"
"2570","7","1.15","7.5","15","150","true","16","0","1","9"
"2572","7","1.15","7.5","15","150","true","16","0","1","3"
"2571","7","1.15","7.5","15","150","true","16","0","1","3"
"2573","7","1.15","7.5","15","150","true","16","0","1","5"
"2574","7","1.15","7.5","15","150","true","16","0","1","8"
"2575","7","1.15","7.5","15","150","true","16","0","1","6"
"2576","7","1.15","7.5","15","150","true","16","0","1","5"
"2578","7","1.15","7.5","15","150","true","16","0","1","6"
"2577","7","1.15","7.5","15","150","true","16","0","1","5"
"2579","7","1.15","7.5","15","150","true","16","0","1","4"
"2581","7","1.15","7.5","15","150","true","16","0","1","4"
"2582","7","1.15","7.5","15","150","true","16","0","1","8"
"2580","7","1.15","7.5","15","150","true","16","0","1","3"
"2583","7","1.15","7.5","15","150","true","16","0","1","3"
"2585","7","1.15","7.5","15","150","true","16","0","1","3"
"2586","7","1.15","7.5","15","150","true","16","0","1","3"
"2588","7","1.15","7.5","15","150","true","16","0","1","4"
"2587","7","1.15","7.5","15","150","true","16","0","1","5"
"2584","7","1.15","7.5","15","150","true","16","0","1","2"
"2589","7","1.15","7.5","15","150","true","16","0","1","7"
"2590","7","1.15","7.5","15","150","true","16","0","1","5"
"2591","7","1.15","7.5","15","150","true","16","0","1","9"
"2592","7","1.15","7.5","15","150","true","16","0","1","6"
"2595","7","1.15","7.5","15","150","true","16","0","1","10"
"2594","7","1.15","7.5","15","150","true","16","0","1","2"
"2593","7","1.15","7.5","15","150","true","16","0","1","4"
"2598","7","1.15","7.5","15","150","true","16","0","1","4"
"2596","7","1.15","7.5","15","150","true","16","0","1","3"
"2599","7","1.15","7.5","15","150","true","16","0","1","3"
"2597","7","1.15","7.5","15","150","true","16","0","1","4"
"2600","7","1.15","7.5","15","150","true","16","0","1","7"
"2601","7","1.15","7.8","15","150","true","16","0","1","7"
"2602","7","1.15","7.8","15","150","true","16","0","1","3"
"2604","7","1.15","7.8","15","150","true","16","0","1","4"
"2607","7","1.15","7.8","15","150","true","16","0","1","4"
"2606","7","1.15","7.8","15","150","true","16","0","1","2"
"2603","7","1.15","7.8","15","150","true","16","0","1","4"
"2605","7","1.15","7.8","15","150","true","16","0","1","2"
"2608","7","1.15","7.8","15","150","true","16","0","1","7"
"2610","7","1.15","7.8","15","150","true","16","0","1","7"
"2609","7","1.15","7.8","15","150","true","16","0","1","8"
"2612","7","1.15","7.8","15","150","true","16","0","1","6"
"2611","7","1.15","7.8","15","150","true","16","0","1","2"
"2613","7","1.15","7.8","15","150","true","16","0","1","5"
"2614","7","1.15","7.8","15","150","true","16","0","1","5"
"2616","7","1.15","7.8","15","150","true","16","0","1","5"
"2617","7","1.15","7.8","15","150","true","16","0","1","7"
"2618","7","1.15","7.8","15","150","true","16","0","1","3"
"2620","7","1.15","7.8","15","150","true","16","0","1","5"
"2621","7","1.15","7.8","15","150","true","16","0","1","6"
"2615","7","1.15","7.8","15","150","true","16","0","1","4"
"2619","7","1.15","7.8","15","150","true","16","0","1","3"
"2622","7","1.15","7.8","15","150","true","16","0","1","6"
"2623","7","1.15","7.8","15","150","true","16","0","1","3"
"2624","7","1.15","7.8","15","150","true","16","0","1","8"
"2625","7","1.15","7.8","15","150","true","16","0","1","8"
"2626","7","1.15","7.8","15","150","true","16","0","1","5"
"2627","7","1.15","7.8","15","150","true","16","0","1","7"
"2629","7","1.15","7.8","15","150","true","15","1","1","5"
"2628","7","1.15","7.8","15","150","true","16","0","1","6"
"2630","7","1.15","7.8","15","150","true","16","0","1","4"
"2631","7","1.15","7.8","15","150","true","16","0","1","5"
"2632","7","1.15","7.8","15","150","true","16","0","1","5"
"2633","7","1.15","7.8","15","150","true","16","0","1","4"
"2634","7","1.15","7.8","15","150","true","16","0","1","8"
"2636","7","1.15","7.8","15","150","true","16","0","1","5"
"2635","7","1.15","7.8","15","150","true","16","0","1","5"
"2639","7","1.15","7.8","15","150","true","16","0","1","2"
"2638","7","1.15","7.8","15","150","true","16","0","1","3"
"2640","7","1.15","7.8","15","150","true","16","0","1","4"
"2637","7","1.15","7.8","15","150","true","15","1","1","12"
"2642","7","1.15","7.8","15","150","true","16","0","1","5"
"2644","7","1.15","7.8","15","150","true","15","1","1","5"
"2641","7","1.15","7.8","15","150","true","16","0","1","3"
"2643","7","1.15","7.8","15","150","true","16","0","1","3"
"2645","7","1.15","7.8","15","150","true","16","0","1","7"
"2647","7","1.15","7.8","15","150","true","16","0","1","6"
"2646","7","1.15","7.8","15","150","true","16","0","1","3"
"2648","7","1.15","7.8","15","150","true","16","0","1","3"
"2649","7","1.15","7.8","15","150","true","16","0","1","1"
"2651","7","1.15","7.8","15","150","true","16","0","1","4"
"2650","7","1.15","7.8","15","150","true","15","1","1","4"
"2652","7","1.15","7.8","15","150","true","16","0","1","3"
"2653","7","1.15","7.8","15","150","true","16","0","1","6"
"2654","7","1.15","7.8","15","150","true","16","0","1","8"
"2655","7","1.15","7.8","15","150","true","16","0","1","6"
"2657","7","1.15","7.8","15","150","true","15","1","1","6"
"2656","7","1.15","7.8","15","150","true","16","0","1","6"
"2658","7","1.15","7.8","15","150","true","16","0","1","5"
"2661","7","1.15","7.8","15","150","true","16","0","1","6"
"2659","7","1.15","7.8","15","150","true","16","0","1","4"
"2662","7","1.15","7.8","15","150","true","16","0","1","3"
"2660","7","1.15","7.8","15","150","true","16","0","1","3"
"2664","7","1.15","7.8","15","150","true","16","0","1","4"
"2663","7","1.15","7.8","15","150","true","16","0","1","2"
"2667","7","1.15","7.8","15","150","true","16","0","1","4"
"2665","7","1.15","7.8","15","150","true","16","0","1","13"
"2669","7","1.15","7.8","15","150","true","16","0","1","1"
"2668","7","1.15","7.8","15","150","true","16","0","1","5"
"2666","7","1.15","7.8","15","150","true","16","0","1","8"
"2670","7","1.15","7.8","15","150","true","16","0","1","4"
"2671","7","1.15","7.8","15","150","true","16","0","1","6"
"2672","7","1.15","7.8","15","150","true","16","0","1","5"
"2673","7","1.15","7.8","15","150","true","16","0","1","4"
"2675","7","1.15","7.8","15","150","true","16","0","1","7"
"2677","7","1.15","7.8","15","150","true","16","0","1","7"
"2674","7","1.15","7.8","15","150","true","16","0","1","8"
"2676","7","1.15","7.8","15","150","true","16","0","1","1"
"2679","7","1.15","7.8","15","150","true","16","0","1","4"
"2678","7","1.15","7.8","15","150","true","16","0","1","7"
"2680","7","1.15","7.8","15","150","true","15","1","1","4"
"2681","7","1.15","7.8","15","150","true","16","0","1","5"
"2682","7","1.15","7.8","15","150","true","16","0","1","6"
"2683","7","1.15","7.8","15","150","true","16","0","1","4"
"2686","7","1.15","7.8","15","150","true","16","0","1","5"
"2685","7","1.15","7.8","15","150","true","16","0","1","6"
"2687","7","1.15","7.8","15","150","true","16","0","1","2"
"2684","7","1.15","7.8","15","150","true","16","0","1","5"
"2688","7","1.15","7.8","15","150","true","16","0","1","2"
"2689","7","1.15","7.8","15","150","true","16","0","1","7"
"2690","7","1.15","7.8","15","150","true","16","0","1","4"
"2691","7","1.15","7.8","15","150","true","16","0","1","4"
"2692","7","1.15","7.8","15","150","true","16","0","1","7"
"2693","7","1.15","7.8","15","150","true","16","0","1","6"
"2694","7","1.15","7.8","15","150","true","16","0","1","5"
"2697","7","1.15","7.8","15","150","true","16","0","1","9"
"2696","7","1.15","7.8","15","150","true","16","0","1","4"
"2695","7","1.15","7.8","15","150","true","16","0","1","8"
"2698","7","1.15","7.8","15","150","true","16","0","1","7"
"2700","7","1.15","7.8","15","150","true","16","0","1","3"
"2699","7","1.15","7.8","15","150","true","16","0","1","6"
"2702","7","1.15","8.1","15","150","true","16","0","1","5"
"2701","7","1.15","8.1","15","150","true","16","0","1","3"
"2703","7","1.15","8.1","15","150","true","16","0","1","5"
"2706","7","1.15","8.1","15","150","true","16","0","1","6"
"2704","7","1.15","8.1","15","150","true","16","0","1","3"
"2705","7","1.15","8.1","15","150","true","16","0","1","2"
"2707","7","1.15","8.1","15","150","true","16","0","1","4"
"2708","7","1.15","8.1","15","150","true","16","0","1","5"
"2711","7","1.15","8.1","15","150","true","16","0","1","8"
"2709","7","1.15","8.1","15","150","true","16","0","1","3"
"2710","7","1.15","8.1","15","150","true","16","0","1","9"
"2712","7","1.15","8.1","15","150","true","16","0","1","5"
"2715","7","1.15","8.1","15","150","true","16","0","1","11"
"2713","7","1.15","8.1","15","150","true","16","0","1","7"
"2716","7","1.15","8.1","15","150","true","16","0","1","7"
"2714","7","1.15","8.1","15","150","true","16","0","1","6"
"2717","7","1.15","8.1","15","150","true","16","0","1","4"
"2720","7","1.15","8.1","15","150","true","16","0","1","0"
"2718","7","1.15","8.1","15","150","true","16","0","1","4"
"2719","7","1.15","8.1","15","150","true","16","0","1","3"
"2721","7","1.15","8.1","15","150","true","16","0","1","6"
"2722","7","1.15","8.1","15","150","true","16","0","1","4"
"2726","7","1.15","8.1","15","150","true","16","0","1","2"
"2725","7","1.15","8.1","15","150","true","16","0","1","5"
"2723","7","1.15","8.1","15","150","true","16","0","1","2"
"2724","7","1.15","8.1","15","150","true","16","0","1","6"
"2729","7","1.15","8.1","15","150","true","16","0","1","2"
"2728","7","1.15","8.1","15","150","true","16","0","1","7"
"2727","7","1.15","8.1","15","150","true","16","0","1","4"
"2730","7","1.15","8.1","15","150","true","16","0","1","8"
"2731","7","1.15","8.1","15","150","true","16","0","1","5"
"2732","7","1.15","8.1","15","150","true","16","0","1","5"
"2733","7","1.15","8.1","15","150","true","16","0","1","5"
"2735","7","1.15","8.1","15","150","true","16","0","1","5"
"2737","7","1.15","8.1","15","150","true","16","0","1","6"
"2736","7","1.15","8.1","15","150","true","16","0","1","2"
"2734","7","1.15","8.1","15","150","true","16","0","1","3"
"2738","7","1.15","8.1","15","150","true","16","0","1","6"
"2739","7","1.15","8.1","15","150","true","16","0","1","11"
"2740","7","1.15","8.1","15","150","true","16","0","1","5"
"2742","7","1.15","8.1","15","150","true","16","0","1","2"
"2741","7","1.15","8.1","15","150","true","16","0","1","2"
"2743","7","1.15","8.1","15","150","true","16","0","1","6"
"2744","7","1.15","8.1","15","150","true","16","0","1","4"
"2746","7","1.15","8.1","15","150","true","16","0","1","4"
"2747","7","1.15","8.1","15","150","true","16","0","1","2"
"2748","7","1.15","8.1","15","150","true","16","0","1","4"
"2745","7","1.15","8.1","15","150","true","16","0","1","3"
"2749","7","1.15","8.1","15","150","true","16","0","1","7"
"2750","7","1.15","8.1","15","150","true","16","0","1","2"
"2751","7","1.15","8.1","15","150","true","16","0","1","7"
"2753","7","1.15","8.1","15","150","true","16","0","1","2"
"2752","7","1.15","8.1","15","150","true","16","0","1","6"
"2754","7","1.15","8.1","15","150","true","16","0","1","4"
"2755","7","1.15","8.1","15","150","true","16","0","1","0"
"2756","7","1.15","8.1","15","150","true","16","0","1","6"
"2757","7","1.15","8.1","15","150","true","16","0","1","8"
"2758","7","1.15","8.1","15","150","true","16","0","1","4"
"2760","7","1.15","8.1","15","150","true","16","0","1","5"
"2763","7","1.15","8.1","15","150","true","16","0","1","5"
"2762","7","1.15","8.1","15","150","true","16","0","1","9"
"2761","7","1.15","8.1","15","150","true","16","0","1","7"
"2759","7","1.15","8.1","15","150","true","16","0","1","9"
"2765","7","1.15","8.1","15","150","true","16","0","1","7"
"2764","7","1.15","8.1","15","150","true","16","0","1","5"
"2766","7","1.15","8.1","15","150","true","16","0","1","7"
"2769","7","1.15","8.1","15","150","true","16","0","1","11"
"2768","7","1.15","8.1","15","150","true","16","0","1","3"
"2770","7","1.15","8.1","15","150","true","16","0","1","5"
"2767","7","1.15","8.1","15","150","true","16","0","1","7"
"2771","7","1.15","8.1","15","150","true","16","0","1","2"
"2772","7","1.15","8.1","15","150","true","16","0","1","5"
"2775","7","1.15","8.1","15","150","true","16","0","1","5"
"2773","7","1.15","8.1","15","150","true","16","0","1","10"
"2776","7","1.15","8.1","15","150","true","16","0","1","4"
"2774","7","1.15","8.1","15","150","true","16","0","1","1"
"2779","7","1.15","8.1","15","150","true","16","0","1","5"
"2778","7","1.15","8.1","15","150","true","16","0","1","4"
"2780","7","1.15","8.1","15","150","true","16","0","1","5"
"2777","7","1.15","8.1","15","150","true","16","0","1","6"
"2783","7","1.15","8.1","15","150","true","16","0","1","7"
"2781","7","1.15","8.1","15","150","true","16","0","1","4"
"2784","7","1.15","8.1","15","150","true","16","0","1","6"
"2785","7","1.15","8.1","15","150","true","16","0","1","5"
"2786","7","1.15","8.1","15","150","true","16","0","1","3"
"2787","7","1.15","8.1","15","150","true","16","0","1","5"
"2782","7","1.15","8.1","15","150","true","16","0","1","9"
"2788","7","1.15","8.1","15","150","true","16","0","1","4"
"2789","7","1.15","8.1","15","150","true","16","0","1","5"
"2790","7","1.15","8.1","15","150","true","16","0","1","7"
"2791","7","1.15","8.1","15","150","true","16","0","1","2"
"2794","7","1.15","8.1","15","150","true","16","0","1","4"
"2792","7","1.15","8.1","15","150","true","16","0","1","10"
"2793","7","1.15","8.1","15","150","true","16","0","1","4"
"2797","7","1.15","8.1","15","150","true","16","0","1","2"
"2796","7","1.15","8.1","15","150","true","16","0","1","4"
"2798","7","1.15","8.1","15","150","true","16","0","1","3"
"2799","7","1.15","8.1","15","150","true","16","0","1","1"
"2800","7","1.15","8.1","15","150","true","16","0","1","4"
"2795","7","1.15","8.1","15","150","true","16","0","1","3"
"2801","7","1.15","8.4","15","150","true","16","0","1","6"
"2802","7","1.15","8.4","15","150","true","16","0","1","8"
"2803","7","1.15","8.4","15","150","true","16","0","1","4"
"2804","7","1.15","8.4","15","150","true","16","0","1","10"
"2805","7","1.15","8.4","15","150","true","16","0","1","4"
"2807","7","1.15","8.4","15","150","true","16","0","1","3"
"2806","7","1.15","8.4","15","150","true","16","0","1","6"
"2810","7","1.15","8.4","15","150","true","16","0","1","6"
"2809","7","1.15","8.4","15","150","true","16","0","1","3"
"2808","7","1.15","8.4","15","150","true","16","0","1","5"
"2811","7","1.15","8.4","15","150","true","16","0","1","3"
"2812","7","1.15","8.4","15","150","true","16","0","1","5"
"2813","7","1.15","8.4","15","150","true","16","0","1","3"
"2815","7","1.15","8.4","15","150","true","16","0","1","3"
"2814","7","1.15","8.4","15","150","true","16","0","1","6"
"2817","7","1.15","8.4","15","150","true","16","0","1","5"
"2816","7","1.15","8.4","15","150","true","16","0","1","8"
"2820","7","1.15","8.4","15","150","true","16","0","1","8"
"2819","7","1.15","8.4","15","150","true","16","0","1","8"
"2821","7","1.15","8.4","15","150","true","16","0","1","5"
"2818","7","1.15","8.4","15","150","true","16","0","1","5"
"2822","7","1.15","8.4","15","150","true","16","0","1","3"
"2823","7","1.15","8.4","15","150","true","16","0","1","3"
"2824","7","1.15","8.4","15","150","true","16","0","1","8"
"2825","7","1.15","8.4","15","150","true","16","0","1","1"
"2827","7","1.15","8.4","15","150","true","16","0","1","7"
"2828","7","1.15","8.4","15","150","true","16","0","1","4"
"2826","7","1.15","8.4","15","150","true","15","1","1","3"
"2831","7","1.15","8.4","15","150","true","16","0","1","4"
"2830","7","1.15","8.4","15","150","true","16","0","1","4"
"2832","7","1.15","8.4","15","150","true","16","0","1","5"
"2833","7","1.15","8.4","15","150","true","16","0","1","5"
"2829","7","1.15","8.4","15","150","true","16","0","1","6"
"2834","7","1.15","8.4","15","150","true","16","0","1","5"
"2835","7","1.15","8.4","15","150","true","16","0","1","3"
"2837","7","1.15","8.4","15","150","true","16","0","1","8"
"2836","7","1.15","8.4","15","150","true","16","0","1","7"
"2838","7","1.15","8.4","15","150","true","16","0","1","4"
"2842","7","1.15","8.4","15","150","true","16","0","1","5"
"2839","7","1.15","8.4","15","150","true","16","0","1","3"
"2843","7","1.15","8.4","15","150","true","16","0","1","5"
"2840","7","1.15","8.4","15","150","true","16","0","1","6"
"2841","7","1.15","8.4","15","150","true","16","0","1","4"
"2845","7","1.15","8.4","15","150","true","16","0","1","5"
"2844","7","1.15","8.4","15","150","true","16","0","1","4"
"2846","7","1.15","8.4","15","150","true","16","0","1","2"
"2848","7","1.15","8.4","15","150","true","16","0","1","5"
"2847","7","1.15","8.4","15","150","true","16","0","1","2"
"2849","7","1.15","8.4","15","150","true","16","0","1","7"
"2852","7","1.15","8.4","15","150","true","16","0","1","5"
"2850","7","1.15","8.4","15","150","true","16","0","1","8"
"2853","7","1.15","8.4","15","150","true","16","0","1","5"
"2854","7","1.15","8.4","15","150","true","16","0","1","4"
"2851","7","1.15","8.4","15","150","true","16","0","1","13"
"2855","7","1.15","8.4","15","150","true","16","0","1","5"
"2857","7","1.15","8.4","15","150","true","16","0","1","3"
"2856","7","1.15","8.4","15","150","true","16","0","1","4"
"2858","7","1.15","8.4","15","150","true","16","0","1","3"
"2860","7","1.15","8.4","15","150","true","16","0","1","5"
"2859","7","1.15","8.4","15","150","true","16","0","1","4"
"2861","7","1.15","8.4","15","150","true","16","0","1","1"
"2864","7","1.15","8.4","15","150","true","16","0","1","5"
"2863","7","1.15","8.4","15","150","true","16","0","1","3"
"2865","7","1.15","8.4","15","150","true","16","0","1","3"
"2862","7","1.15","8.4","15","150","true","16","0","1","6"
"2867","7","1.15","8.4","15","150","true","16","0","1","6"
"2866","7","1.15","8.4","15","150","true","16","0","1","4"
"2868","7","1.15","8.4","15","150","true","16","0","1","3"
"2870","7","1.15","8.4","15","150","true","16","0","1","4"
"2869","7","1.15","8.4","15","150","true","16","0","1","8"
"2872","7","1.15","8.4","15","150","true","16","0","1","3"
"2871","7","1.15","8.4","15","150","true","16","0","1","5"
"2874","7","1.15","8.4","15","150","true","16","0","1","8"
"2873","7","1.15","8.4","15","150","true","16","0","1","3"
"2875","7","1.15","8.4","15","150","true","16","0","1","6"
"2876","7","1.15","8.4","15","150","true","16","0","1","8"
"2877","7","1.15","8.4","15","150","true","16","0","1","5"
"2879","7","1.15","8.4","15","150","true","16","0","1","6"
"2878","7","1.15","8.4","15","150","true","16","0","1","5"
"2880","7","1.15","8.4","15","150","true","16","0","1","5"
"2881","7","1.15","8.4","15","150","true","16","0","1","4"
"2884","7","1.15","8.4","15","150","true","15","1","1","5"
"2882","7","1.15","8.4","15","150","true","16","0","1","6"
"2883","7","1.15","8.4","15","150","true","16","0","1","2"
"2885","7","1.15","8.4","15","150","true","16","0","1","4"
"2886","7","1.15","8.4","15","150","true","16","0","1","4"
"2887","7","1.15","8.4","15","150","true","16","0","1","6"
"2888","7","1.15","8.4","15","150","true","16","0","1","4"
"2889","7","1.15","8.4","15","150","true","15","1","1","4"
"2892","7","1.15","8.4","15","150","true","16","0","1","4"
"2893","7","1.15","8.4","15","150","true","16","0","1","4"
"2890","7","1.15","8.4","15","150","true","16","0","1","6"
"2894","7","1.15","8.4","15","150","true","16","0","1","6"
"2895","7","1.15","8.4","15","150","true","16","0","1","7"
"2891","7","1.15","8.4","15","150","true","16","0","1","5"
"2896","7","1.15","8.4","15","150","true","16","0","1","3"
"2897","7","1.15","8.4","15","150","true","16","0","1","7"
"2899","7","1.15","8.4","15","150","true","16","0","1","1"
"2898","7","1.15","8.4","15","150","true","16","0","1","6"
"2901","7","1.15","8.7","15","150","true","16","0","1","5"
"2900","7","1.15","8.4","15","150","true","16","0","1","5"
"2902","7","1.15","8.7","15","150","true","16","0","1","7"
"2905","7","1.15","8.7","15","150","true","16","0","1","2"
"2904","7","1.15","8.7","15","150","true","16","0","1","9"
"2906","7","1.15","8.7","15","150","true","16","0","1","3"
"2903","7","1.15","8.7","15","150","true","16","0","1","6"
"2908","7","1.15","8.7","15","150","true","16","0","1","0"
"2907","7","1.15","8.7","15","150","true","16","0","1","3"
"2909","7","1.15","8.7","15","150","true","16","0","1","1"
"2910","7","1.15","8.7","15","150","true","16","0","1","3"
"2911","7","1.15","8.7","15","150","true","15","1","1","4"
"2913","7","1.15","8.7","15","150","true","16","0","1","3"
"2912","7","1.15","8.7","15","150","true","16","0","1","7"
"2915","7","1.15","8.7","15","150","true","16","0","1","5"
"2916","7","1.15","8.7","15","150","true","16","0","1","6"
"2917","7","1.15","8.7","15","150","true","16","0","1","4"
"2914","7","1.15","8.7","15","150","true","16","0","1","6"
"2918","7","1.15","8.7","15","150","true","16","0","1","5"
"2919","7","1.15","8.7","15","150","true","16","0","1","1"
"2921","7","1.15","8.7","15","150","true","16","0","1","5"
"2920","7","1.15","8.7","15","150","true","16","0","1","3"
"2923","7","1.15","8.7","15","150","true","16","0","1","0"
"2922","7","1.15","8.7","15","150","true","16","0","1","4"
"2924","7","1.15","8.7","15","150","true","16","0","1","3"
"2926","7","1.15","8.7","15","150","true","16","0","1","4"
"2925","7","1.15","8.7","15","150","true","15","1","1","7"
"2927","7","1.15","8.7","15","150","true","16","0","1","7"
"2928","7","1.15","8.7","15","150","true","15","1","1","4"
"2929","7","1.15","8.7","15","150","true","16","0","1","7"
"2930","7","1.15","8.7","15","150","true","16","0","1","6"
"2931","7","1.15","8.7","15","150","true","16","0","1","2"
"2932","7","1.15","8.7","15","150","true","16","0","1","5"
"2933","7","1.15","8.7","15","150","true","16","0","1","0"
"2935","7","1.15","8.7","15","150","true","16","0","1","0"
"2936","7","1.15","8.7","15","150","true","16","0","1","1"
"2934","7","1.15","8.7","15","150","true","16","0","1","5"
"2937","7","1.15","8.7","15","150","true","16","0","1","5"
"2939","7","1.15","8.7","15","150","true","16","0","1","4"
"2938","7","1.15","8.7","15","150","true","16","0","1","3"
"2942","7","1.15","8.7","15","150","true","16","0","1","8"
"2940","7","1.15","8.7","15","150","true","16","0","1","1"
"2941","7","1.15","8.7","15","150","true","16","0","1","4"
"2943","7","1.15","8.7","15","150","true","16","0","1","6"
"2945","7","1.15","8.7","15","150","true","16","0","1","4"
"2946","7","1.15","8.7","15","150","true","16","0","1","2"
"2944","7","1.15","8.7","15","150","true","16","0","1","6"
"2948","7","1.15","8.7","15","150","true","16","0","1","4"
"2950","7","1.15","8.7","15","150","true","16","0","1","6"
"2947","7","1.15","8.7","15","150","true","16","0","1","5"
"2949","7","1.15","8.7","15","150","true","16","0","1","8"
"2951","7","1.15","8.7","15","150","true","16","0","1","4"
"2952","7","1.15","8.7","15","150","true","15","1","1","5"
"2953","7","1.15","8.7","15","150","true","16","0","1","7"
"2955","7","1.15","8.7","15","150","true","16","0","1","5"
"2957","7","1.15","8.7","15","150","true","16","0","1","1"
"2958","7","1.15","8.7","15","150","true","16","0","1","5"
"2956","7","1.15","8.7","15","150","true","16","0","1","4"
"2959","7","1.15","8.7","15","150","true","16","0","1","5"
"2954","7","1.15","8.7","15","150","true","16","0","1","4"
"2960","7","1.15","8.7","15","150","true","16","0","1","10"
"2961","7","1.15","8.7","15","150","true","16","0","1","5"
"2963","7","1.15","8.7","15","150","true","16","0","1","2"
"2962","7","1.15","8.7","15","150","true","15","1","1","5"
"2966","7","1.15","8.7","15","150","true","16","0","1","6"
"2965","7","1.15","8.7","15","150","true","16","0","1","3"
"2964","7","1.15","8.7","15","150","true","16","0","1","11"
"2967","7","1.15","8.7","15","150","true","16","0","1","6"
"2968","7","1.15","8.7","15","150","true","16","0","1","3"
"2969","7","1.15","8.7","15","150","true","15","1","1","7"
"2972","7","1.15","8.7","15","150","true","16","0","1","7"
"2971","7","1.15","8.7","15","150","true","16","0","1","3"
"2970","7","1.15","8.7","15","150","true","16","0","1","6"
"2974","7","1.15","8.7","15","150","true","16","0","1","4"
"2973","7","1.15","8.7","15","150","true","16","0","1","3"
"2976","7","1.15","8.7","15","150","true","16","0","1","6"
"2977","7","1.15","8.7","15","150","true","16","0","1","3"
"2975","7","1.15","8.7","15","150","true","16","0","1","7"
"2979","7","1.15","8.7","15","150","true","16","0","1","2"
"2980","7","1.15","8.7","15","150","true","16","0","1","6"
"2978","7","1.15","8.7","15","150","true","16","0","1","6"
"2983","7","1.15","8.7","15","150","true","16","0","1","3"
"2981","7","1.15","8.7","15","150","true","16","0","1","4"
"2982","7","1.15","8.7","15","150","true","16","0","1","2"
"2984","7","1.15","8.7","15","150","true","16","0","1","5"
"2986","7","1.15","8.7","15","150","true","16","0","1","4"
"2989","7","1.15","8.7","15","150","true","16","0","1","3"
"2985","7","1.15","8.7","15","150","true","16","0","1","8"
"2987","7","1.15","8.7","15","150","true","16","0","1","5"
"2988","7","1.15","8.7","15","150","true","16","0","1","2"
"2990","7","1.15","8.7","15","150","true","16","0","1","4"
"2992","7","1.15","8.7","15","150","true","16","0","1","6"
"2991","7","1.15","8.7","15","150","true","16","0","1","3"
"2993","7","1.15","8.7","15","150","true","16","0","1","7"
"2994","7","1.15","8.7","15","150","true","16","0","1","4"
