"BehaviorSpace results (NetLogo 6.0.4)"
"Übung04.nlogo"
"experiment"
"12/10/2018 14:18:36:871 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","antenna_dB","probing_range","relay-only","sensing_range","total_nodes","start-msg-tick","[step]","msg_reached_goal","number_of_msg_send","number_of_received"
"1546","7","0.75","true","7","150","13","22","0","16","170"
"1548","7","0.75","true","7","150","13","16","0","3","27"
"1549","7","0.75","true","7","150","13","24","0","14","150"
"1550","7","0.75","true","7","150","13","17","0","4","35"
"1545","7","0.75","true","7","150","13","21","0","12","113"
"1551","7","0.75","true","7","150","13","18","0","6","63"
"1552","7","0.75","true","7","150","13","19","0","8","60"
"1553","7","0.75","true","7","150","13","20","0","7","51"
"1555","7","0.75","true","7","150","13","18","0","7","39"
"1557","7","0.75","true","7","150","13","15","0","3","18"
"1556","7","0.75","true","7","150","13","20","0","8","63"
"1554","7","0.75","true","7","150","13","17","0","5","31"
"1558","7","0.75","true","7","150","13","18","0","9","97"
"1559","7","0.75","true","7","150","13","21","0","15","129"
"1560","7","0.75","true","7","150","13","23","0","13","108"
"1562","7","0.75","true","7","150","13","16","0","3","31"
"1563","7","0.75","true","7","150","13","22","0","12","90"
"1565","7","0.75","true","7","150","13","15","0","2","10"
"1564","7","0.75","true","7","150","13","20","0","10","88"
"1561","7","0.75","true","7","150","13","24","0","17","134"
"1566","7","0.75","true","7","150","13","18","0","5","47"
"1567","7","0.75","true","7","150","13","17","0","6","48"
"1568","7","0.75","true","7","150","13","16","0","2","8"
"1570","7","0.75","true","7","150","13","19","0","14","114"
"1571","7","0.75","true","7","150","13","14","0","1","3"
"1572","7","0.75","true","7","150","13","17","0","5","28"
"1569","7","0.75","true","7","150","13","18","0","4","29"
"1574","7","0.75","true","7","150","13","18","0","6","41"
"1573","7","0.75","true","7","150","13","16","0","3","30"
"1575","7","0.75","true","7","150","13","23","0","11","78"
"1576","7","0.75","true","7","150","13","15","0","2","8"
"1578","7","0.75","true","7","150","13","15","0","2","14"
"1577","7","0.75","true","7","150","13","18","0","8","66"
"1579","7","0.75","true","7","150","13","22","0","15","152"
"1581","7","0.75","true","7","150","13","17","0","4","34"
"1580","7","0.75","true","7","150","13","14","0","1","5"
"1582","7","0.75","true","7","150","13","17","0","5","28"
"1583","7","0.75","true","7","150","13","16","0","3","26"
"1584","7","0.75","true","7","150","13","21","0","7","57"
"1586","7","0.75","true","7","150","13","17","0","5","36"
"1585","7","0.75","true","7","150","13","16","0","3","15"
"1587","7","0.75","true","7","150","13","14","0","1","2"
"1591","7","0.75","true","7","150","13","17","0","5","36"
"1589","7","0.75","true","7","150","13","17","0","6","57"
"1588","7","0.75","true","7","150","13","19","0","6","39"
"1590","7","0.75","true","7","150","13","17","0","6","61"
"1593","7","0.75","true","7","150","13","17","0","4","39"
"1592","7","0.75","true","7","150","13","18","0","5","39"
"1594","7","0.75","true","7","150","13","19","0","6","46"
"1596","7","0.75","true","7","150","13","18","0","9","88"
"1595","7","0.75","true","7","150","13","14","0","1","2"
"1599","7","0.75","true","7","150","13","15","0","2","15"
"1598","7","0.75","true","7","150","13","21","0","10","78"
"1597","7","0.75","true","7","150","13","22","0","12","115"
"1600","7","0.75","true","7","150","13","15","0","2","13"
"1602","7","0.8","true","7","150","13","17","0","6","62"
"1601","7","0.8","true","7","150","13","20","0","12","118"
"1603","7","0.8","true","7","150","13","16","0","2","7"
"1604","7","0.8","true","7","150","13","15","0","2","18"
"1605","7","0.8","true","7","150","13","22","0","18","154"
"1606","7","0.8","true","7","150","13","15","0","2","22"
"1608","7","0.8","true","7","150","13","17","0","3","21"
"1607","7","0.8","true","7","150","13","21","0","13","79"
"1609","7","0.8","true","7","150","13","18","0","6","57"
"1610","7","0.8","true","7","150","13","15","0","3","19"
"1613","7","0.8","true","7","150","13","17","0","4","40"
"1612","7","0.8","true","7","150","13","16","0","3","24"
"1611","7","0.8","true","7","150","13","14","0","1","4"
"1614","7","0.8","true","7","150","13","14","0","1","8"
"1616","7","0.8","true","7","150","13","15","0","2","10"
"1615","7","0.8","true","7","150","13","17","0","10","94"
"1618","7","0.8","true","7","150","13","16","0","3","20"
"1620","7","0.8","true","7","150","13","15","0","2","15"
"1617","7","0.8","true","7","150","13","18","0","4","21"
"1621","7","0.8","true","7","150","13","15","0","2","7"
"1619","7","0.8","true","7","150","13","16","0","4","29"
"1625","7","0.8","true","7","150","13","14","0","1","9"
"1624","7","0.8","true","7","150","13","15","0","2","7"
"1622","7","0.8","true","7","150","13","18","0","5","28"
"1623","7","0.8","true","7","150","13","15","0","2","11"
"1627","7","0.8","true","7","150","13","15","0","2","9"
"1626","7","0.8","true","7","150","13","16","0","2","12"
"1628","7","0.8","true","7","150","13","16","0","3","19"
"1630","7","0.8","true","7","150","13","16","0","2","7"
"1631","7","0.8","true","7","150","13","18","0","5","36"
"1632","7","0.8","true","7","150","13","18","0","7","67"
"1629","7","0.8","true","7","150","13","17","0","6","50"
"1633","7","0.8","true","7","150","13","16","0","3","22"
"1634","7","0.8","true","7","150","13","15","0","3","20"
"1635","7","0.8","true","7","150","13","19","0","6","44"
"1637","7","0.8","true","7","150","13","16","0","4","18"
"1638","7","0.8","true","7","150","13","18","0","6","55"
"1639","7","0.8","true","7","150","13","14","0","1","6"
"1636","7","0.8","true","7","150","13","18","0","5","55"
"1642","7","0.8","true","7","150","13","14","0","1","6"
"1640","7","0.8","true","7","150","13","19","0","6","53"
"1641","7","0.8","true","7","150","13","16","0","4","22"
"1643","7","0.8","true","7","150","13","15","0","2","11"
"1645","7","0.8","true","7","150","13","18","0","6","72"
"1644","7","0.8","true","7","150","13","19","0","11","116"
"1646","7","0.8","true","7","150","13","15","0","2","14"
"1649","7","0.8","true","7","150","13","14","0","1","3"
"1648","7","0.8","true","7","150","13","15","0","3","24"
"1647","7","0.8","true","7","150","13","14","0","1","3"
"1651","7","0.8","true","7","150","13","15","0","2","17"
"1652","7","0.8","true","7","150","13","17","0","6","55"
"1650","7","0.8","true","7","150","13","19","0","11","127"
"1654","7","0.8","true","7","150","13","14","0","1","10"
"1655","7","0.8","true","7","150","13","15","0","2","13"
"1653","7","0.8","true","7","150","13","16","0","3","22"
"1656","7","0.8","true","7","150","13","16","0","3","19"
"1657","7","0.8","true","7","150","13","15","0","3","13"
"1660","7","0.8","true","7","150","13","14","0","1","5"
"1661","7","0.8","true","7","150","13","15","0","2","8"
"1659","7","0.8","true","7","150","13","16","0","3","28"
"1658","7","0.8","true","7","150","13","28","0","17","180"
"1662","7","0.8","true","7","150","13","20","0","11","119"
"1663","7","0.8","true","7","150","13","15","0","2","8"
"1664","7","0.8","true","7","150","13","15","0","2","9"
"1666","7","0.8","true","7","150","13","14","0","1","7"
"1665","7","0.8","true","7","150","13","14","0","1","5"
"1667","7","0.8","true","7","150","13","15","0","2","16"
"1670","7","0.8","true","7","150","13","17","0","6","43"
"1668","7","0.8","true","7","150","13","14","0","1","2"
"1669","7","0.8","true","7","150","13","18","0","10","84"
"1671","7","0.8","true","7","150","13","14","0","1","6"
"1674","7","0.8","true","7","150","13","14","0","1","6"
"1672","7","0.8","true","7","150","13","17","0","4","27"
"1675","7","0.8","true","7","150","13","14","0","1","10"
"1673","7","0.8","true","7","150","13","16","0","3","19"
"1677","7","0.8","true","7","150","13","15","0","2","17"
"1676","7","0.8","true","7","150","13","21","0","13","110"
"1678","7","0.8","true","7","150","13","21","0","9","80"
"1680","7","0.8","true","7","150","13","14","0","1","7"
"1679","7","0.8","true","7","150","13","15","0","2","15"
"1681","7","0.8","true","7","150","13","15","0","3","20"
"1682","7","0.8","true","7","150","13","17","0","4","24"
"1683","7","0.8","true","7","150","13","16","0","2","11"
"1685","7","0.8","true","7","150","13","15","0","2","9"
"1686","7","0.8","true","7","150","13","17","0","4","27"
"1684","7","0.8","true","7","150","13","15","0","2","12"
"1688","7","0.8","true","7","150","13","16","0","4","43"
"1687","7","0.8","true","7","150","13","17","0","5","39"
"1689","7","0.8","true","7","150","13","14","0","1","6"
"1691","7","0.8","true","7","150","13","15","0","3","19"
"1692","7","0.8","true","7","150","13","15","0","2","12"
"1693","7","0.8","true","7","150","13","17","0","4","37"
"1690","7","0.8","true","7","150","13","14","0","1","4"
"1694","7","0.8","true","7","150","13","14","0","1","5"
"1695","7","0.8","true","7","150","13","17","0","4","35"
"1696","7","0.8","true","7","150","13","15","0","2","10"
"1698","7","0.8","true","7","150","13","17","0","5","51"
"1697","7","0.8","true","7","150","13","17","0","4","29"
"1700","7","0.8","true","7","150","13","18","0","7","54"
"1699","7","0.8","true","7","150","13","15","0","2","9"
"1703","7","0.85","true","7","150","13","14","0","1","6"
"1701","7","0.85","true","7","150","13","15","0","2","11"
"1704","7","0.85","true","7","150","13","16","0","4","32"
"1706","7","0.85","true","7","150","13","15","0","2","15"
"1702","7","0.85","true","7","150","13","14","0","1","3"
"1705","7","0.85","true","7","150","13","18","0","5","37"
"1707","7","0.85","true","7","150","13","16","0","4","30"
"1708","7","0.85","true","7","150","13","19","0","11","113"
"1710","7","0.85","true","7","150","13","16","0","3","17"
"1711","7","0.85","true","7","150","13","14","0","1","9"
"1712","7","0.85","true","7","150","13","15","0","2","18"
"1713","7","0.85","true","7","150","13","16","0","3","27"
"1709","7","0.85","true","7","150","13","18","0","6","70"
"1714","7","0.85","true","7","150","13","16","0","6","43"
"1716","7","0.85","true","7","150","13","14","0","1","3"
"1718","7","0.85","true","7","150","13","15","0","2","14"
"1715","7","0.85","true","7","150","13","16","0","2","14"
"1717","7","0.85","true","7","150","13","14","0","1","4"
"1719","7","0.85","true","7","150","13","14","0","1","4"
"1720","7","0.85","true","7","150","13","15","0","2","13"
"1721","7","0.85","true","7","150","13","15","0","2","22"
"1722","7","0.85","true","7","150","13","15","0","2","11"
"1723","7","0.85","true","7","150","13","18","0","5","25"
"1724","7","0.85","true","7","150","13","18","0","4","33"
"1725","7","0.85","true","7","150","13","19","0","6","59"
"1729","7","0.85","true","7","150","13","14","0","1","5"
"1727","7","0.85","true","7","150","13","18","0","4","30"
"1728","7","0.85","true","7","150","13","20","0","7","97"
"1726","7","0.85","true","7","150","13","15","0","3","14"
"1730","7","0.85","true","7","150","13","14","0","1","2"
"1731","7","0.85","true","7","150","13","17","0","5","41"
"1732","7","0.85","true","7","150","13","14","0","1","1"
"1734","7","0.85","true","7","150","13","17","0","5","35"
"1735","7","0.85","true","7","150","13","19","0","7","51"
"1736","7","0.85","true","7","150","13","16","0","4","31"
"1733","7","0.85","true","7","150","13","18","0","7","76"
"1739","7","0.85","true","7","150","13","14","0","1","3"
"1737","7","0.85","true","7","150","13","17","0","6","46"
"1738","7","0.85","true","7","150","13","16","0","3","19"
"1740","7","0.85","true","7","150","13","14","0","1","5"
"1742","7","0.85","true","7","150","13","20","0","8","90"
"1741","7","0.85","true","7","150","13","15","0","3","30"
"1743","7","0.85","true","7","150","13","16","0","3","18"
"1745","7","0.85","true","7","150","13","17","0","3","23"
"1746","7","0.85","true","7","150","13","14","0","1","4"
"1747","7","0.85","true","7","150","13","17","0","3","25"
"1748","7","0.85","true","7","150","13","15","0","2","21"
"1744","7","0.85","true","7","150","13","14","0","1","5"
"1749","7","0.85","true","7","150","13","15","0","3","26"
"1750","7","0.85","true","7","150","13","15","0","3","24"
"1753","7","0.85","true","7","150","13","15","0","2","12"
"1751","7","0.85","true","7","150","13","16","0","3","34"
"1754","7","0.85","true","7","150","13","15","0","2","11"
"1752","7","0.85","true","7","150","13","16","0","4","30"
"1755","7","0.85","true","7","150","13","15","0","2","14"
"1756","7","0.85","true","7","150","13","14","0","1","6"
"1759","7","0.85","true","7","150","13","14","0","1","7"
"1757","7","0.85","true","7","150","13","17","0","4","31"
"1761","7","0.85","true","7","150","13","15","0","3","21"
"1760","7","0.85","true","7","150","13","20","0","6","65"
"1762","7","0.85","true","7","150","13","14","0","1","2"
"1763","7","0.85","true","7","150","13","15","0","2","13"
"1758","7","0.85","true","7","150","13","14","0","1","8"
"1764","7","0.85","true","7","150","13","15","0","2","9"
"1765","7","0.85","true","7","150","13","15","0","3","18"
"1768","7","0.85","true","7","150","13","14","0","1","3"
"1769","7","0.85","true","7","150","13","17","0","4","37"
"1767","7","0.85","true","7","150","13","17","0","3","27"
"1766","7","0.85","true","7","150","13","18","0","5","38"
"1770","7","0.85","true","7","150","13","16","0","2","17"
"1771","7","0.85","true","7","150","13","16","0","3","20"
"1773","7","0.85","true","7","150","13","15","0","2","12"
"1774","7","0.85","true","7","150","13","14","0","1","7"
"1772","7","0.85","true","7","150","13","14","0","1","2"
"1775","7","0.85","true","7","150","13","15","0","2","16"
"1776","7","0.85","true","7","150","13","17","0","3","24"
"1777","7","0.85","true","7","150","13","15","0","3","28"
"1779","7","0.85","true","7","150","13","14","0","1","3"
"1780","7","0.85","true","7","150","13","14","0","1","5"
"1781","7","0.85","true","7","150","13","15","0","2","13"
"1778","7","0.85","true","7","150","13","14","0","1","6"
"1784","7","0.85","true","7","150","13","16","0","4","16"
"1782","7","0.85","true","7","150","13","26","1","16","129"
"1783","7","0.85","true","7","150","13","16","0","3","22"
"1785","7","0.85","true","7","150","13","15","0","3","19"
"1787","7","0.85","true","7","150","13","15","0","2","7"
"1786","7","0.85","true","7","150","13","16","0","3","34"
"1788","7","0.85","true","7","150","13","16","0","3","27"
"1791","7","0.85","true","7","150","13","15","0","4","27"
"1789","7","0.85","true","7","150","13","16","0","3","24"
"1790","7","0.85","true","7","150","13","17","0","4","25"
"1792","7","0.85","true","7","150","13","14","0","1","5"
"1793","7","0.85","true","7","150","13","16","0","2","25"
"1795","7","0.85","true","7","150","13","18","0","6","54"
"1796","7","0.85","true","7","150","13","16","0","4","34"
"1794","7","0.85","true","7","150","13","19","0","8","77"
"1797","7","0.85","true","7","150","13","15","0","3","15"
"1799","7","0.85","true","7","150","13","16","0","3","28"
"1798","7","0.85","true","7","150","13","17","0","4","20"
"1800","7","0.85","true","7","150","13","15","0","3","18"
"1801","7","0.9","true","7","150","13","17","0","3","33"
"1803","7","0.9","true","7","150","13","16","0","4","33"
"1802","7","0.9","true","7","150","13","16","0","4","44"
"1806","7","0.9","true","7","150","13","15","0","2","17"
"1805","7","0.9","true","7","150","13","16","0","3","22"
"1804","7","0.9","true","7","150","13","16","0","4","37"
"1807","7","0.9","true","7","150","13","15","0","2","12"
"1809","7","0.9","true","7","150","13","14","0","1","6"
"1811","7","0.9","true","7","150","13","16","0","2","13"
"1810","7","0.9","true","7","150","13","15","0","3","17"
"1808","7","0.9","true","7","150","13","16","0","5","43"
"1812","7","0.9","true","7","150","13","16","0","2","21"
"1815","7","0.9","true","7","150","13","14","0","1","3"
"1813","7","0.9","true","7","150","13","14","0","1","2"
"1816","7","0.9","true","7","150","13","15","0","3","17"
"1814","7","0.9","true","7","150","13","17","0","3","22"
"1817","7","0.9","true","7","150","13","15","0","2","13"
"1818","7","0.9","true","7","150","13","17","0","5","38"
"1819","7","0.9","true","7","150","13","16","0","5","24"
"1821","7","0.9","true","7","150","13","15","0","2","11"
"1822","7","0.9","true","7","150","13","18","0","6","62"
"1820","7","0.9","true","7","150","13","16","0","3","34"
"1823","7","0.9","true","7","150","13","15","0","3","22"
"1825","7","0.9","true","7","150","13","14","0","1","5"
"1827","7","0.9","true","7","150","13","15","0","2","20"
"1824","7","0.9","true","7","150","13","18","0","5","41"
"1826","7","0.9","true","7","150","13","15","0","2","11"
"1828","7","0.9","true","7","150","13","15","0","2","23"
"1829","7","0.9","true","7","150","13","16","0","3","19"
"1830","7","0.9","true","7","150","13","18","0","5","36"
"1832","7","0.9","true","7","150","13","17","0","4","30"
"1831","7","0.9","true","7","150","13","14","0","1","4"
"1834","7","0.9","true","7","150","13","16","0","4","29"
"1833","7","0.9","true","7","150","13","14","0","1","7"
"1835","7","0.9","true","7","150","13","17","0","3","9"
"1837","7","0.9","true","7","150","13","17","0","4","18"
"1838","7","0.9","true","7","150","13","14","0","1","7"
"1839","7","0.9","true","7","150","13","14","0","1","4"
"1836","7","0.9","true","7","150","13","15","0","2","22"
"1841","7","0.9","true","7","150","13","16","0","3","21"
"1842","7","0.9","true","7","150","13","14","0","1","3"
"1840","7","0.9","true","7","150","13","17","0","4","47"
"1844","7","0.9","true","7","150","13","14","0","1","8"
"1846","7","0.9","true","7","150","13","15","0","2","8"
"1845","7","0.9","true","7","150","13","15","0","4","33"
"1843","7","0.9","true","7","150","13","17","0","3","24"
"1847","7","0.9","true","7","150","13","14","0","1","1"
"1848","7","0.9","true","7","150","13","14","0","1","6"
"1849","7","0.9","true","7","150","13","15","0","2","9"
"1851","7","0.9","true","7","150","13","15","0","2","19"
"1850","7","0.9","true","7","150","13","14","0","1","6"
"1853","7","0.9","true","7","150","13","14","0","1","4"
"1852","7","0.9","true","7","150","13","15","0","2","19"
"1857","7","0.9","true","7","150","13","15","0","2","17"
"1854","7","0.9","true","7","150","13","15","0","2","13"
"1855","7","0.9","true","7","150","13","14","0","1","3"
"1856","7","0.9","true","7","150","13","14","0","1","7"
"1858","7","0.9","true","7","150","13","15","0","2","4"
"1859","7","0.9","true","7","150","13","15","0","2","14"
"1861","7","0.9","true","7","150","13","18","0","7","66"
"1862","7","0.9","true","7","150","13","15","0","2","14"
"1860","7","0.9","true","7","150","13","16","0","3","24"
"1863","7","0.9","true","7","150","13","15","0","2","16"
"1864","7","0.9","true","7","150","13","15","0","2","11"
"1867","7","0.9","true","7","150","13","14","0","1","4"
"1865","7","0.9","true","7","150","13","15","0","3","30"
"1868","7","0.9","true","7","150","13","17","0","4","29"
"1866","7","0.9","true","7","150","13","16","0","2","11"
"1869","7","0.9","true","7","150","13","17","0","4","36"
"1870","7","0.9","true","7","150","13","14","0","1","6"
"1871","7","0.9","true","7","150","13","15","0","2","22"
"1873","7","0.9","true","7","150","13","15","0","3","26"
"1874","7","0.9","true","7","150","13","17","0","4","34"
"1872","7","0.9","true","7","150","13","17","0","5","53"
"1875","7","0.9","true","7","150","13","16","0","4","33"
"1876","7","0.9","true","7","150","13","15","0","2","9"
"1877","7","0.9","true","7","150","13","14","0","1","1"
"1879","7","0.9","true","7","150","13","17","0","4","26"
"1878","7","0.9","true","7","150","13","14","0","1","8"
"1880","7","0.9","true","7","150","13","17","0","4","33"
"1881","7","0.9","true","7","150","13","17","0","4","30"
"1884","7","0.9","true","7","150","13","17","0","5","33"
"1882","7","0.9","true","7","150","13","16","0","4","35"
"1885","7","0.9","true","7","150","13","17","0","4","40"
"1883","7","0.9","true","7","150","13","16","0","3","11"
"1887","7","0.9","true","7","150","13","15","0","2","19"
"1886","7","0.9","true","7","150","13","15","0","2","21"
"1888","7","0.9","true","7","150","13","16","0","4","45"
"1891","7","0.9","true","7","150","13","15","0","2","17"
"1890","7","0.9","true","7","150","13","16","0","2","12"
"1892","7","0.9","true","7","150","13","14","0","1","7"
"1889","7","0.9","true","7","150","13","15","0","2","12"
"1893","7","0.9","true","7","150","13","15","0","3","19"
"1894","7","0.9","true","7","150","13","14","0","1","5"
"1895","7","0.9","true","7","150","13","17","0","4","47"
"1897","7","0.9","true","7","150","13","15","0","2","13"
"1896","7","0.9","true","7","150","13","15","0","2","18"
"1898","7","0.9","true","7","150","13","15","0","2","10"
"1899","7","0.9","true","7","150","13","14","0","1","6"
"1902","7","0.95","true","7","150","13","14","0","1","4"
"1900","7","0.9","true","7","150","13","15","0","2","8"
"1903","7","0.95","true","7","150","13","15","0","2","12"
"1901","7","0.95","true","7","150","13","16","0","2","12"
"1904","7","0.95","true","7","150","13","17","0","5","44"
"1905","7","0.95","true","7","150","13","15","0","2","12"
"1906","7","0.95","true","7","150","13","14","0","1","1"
"1909","7","0.95","true","7","150","13","15","0","2","25"
"1908","7","0.95","true","7","150","13","14","0","1","6"
"1907","7","0.95","true","7","150","13","15","0","2","13"
"1910","7","0.95","true","7","150","13","18","0","4","26"
"1911","7","0.95","true","7","150","13","15","0","2","13"
"1912","7","0.95","true","7","150","13","16","0","3","28"
"1914","7","0.95","true","7","150","13","14","0","1","6"
"1915","7","0.95","true","7","150","13","15","0","2","14"
"1916","7","0.95","true","7","150","13","16","0","3","22"
"1913","7","0.95","true","7","150","13","15","0","2","13"
"1917","7","0.95","true","7","150","13","15","0","2","9"
"1918","7","0.95","true","7","150","13","15","0","3","12"
"1919","7","0.95","true","7","150","13","15","0","2","8"
"1921","7","0.95","true","7","150","13","15","0","2","16"
"1922","7","0.95","true","7","150","13","15","0","2","9"
"1920","7","0.95","true","7","150","13","16","0","2","15"
"1924","7","0.95","true","7","150","13","15","0","2","13"
"1923","7","0.95","true","7","150","13","15","0","2","12"
"1925","7","0.95","true","7","150","13","14","0","1","5"
"1926","7","0.95","true","7","150","13","14","0","1","6"
"1928","7","0.95","true","7","150","13","14","0","1","7"
"1927","7","0.95","true","7","150","13","14","0","1","3"
"1929","7","0.95","true","7","150","13","15","0","2","17"
"1931","7","0.95","true","7","150","13","15","0","2","9"
"1930","7","0.95","true","7","150","13","15","0","2","19"
"1932","7","0.95","true","7","150","13","17","0","3","16"
"1933","7","0.95","true","7","150","13","15","0","3","25"
"1936","7","0.95","true","7","150","13","15","0","2","11"
"1937","7","0.95","true","7","150","13","15","0","2","13"
"1934","7","0.95","true","7","150","13","15","0","2","19"
"1935","7","0.95","true","7","150","13","16","0","5","49"
"1938","7","0.95","true","7","150","13","14","0","1","5"
"1939","7","0.95","true","7","150","13","14","0","1","3"
"1940","7","0.95","true","7","150","13","15","0","3","27"
"1942","7","0.95","true","7","150","13","14","0","1","4"
"1943","7","0.95","true","7","150","13","17","0","3","9"
"1941","7","0.95","true","7","150","13","15","0","3","13"
"1944","7","0.95","true","7","150","13","15","0","3","22"
"1945","7","0.95","true","7","150","13","15","0","2","18"
"1946","7","0.95","true","7","150","13","15","0","2","18"
"1948","7","0.95","true","7","150","13","15","0","2","12"
"1949","7","0.95","true","7","150","13","14","0","1","4"
"1947","7","0.95","true","7","150","13","15","0","2","22"
"1950","7","0.95","true","7","150","13","15","0","3","32"
"1951","7","0.95","true","7","150","13","15","0","3","31"
"1952","7","0.95","true","7","150","13","15","0","2","18"
"1954","7","0.95","true","7","150","13","14","0","1","5"
"1955","7","0.95","true","7","150","13","15","0","2","15"
"1953","7","0.95","true","7","150","13","17","0","4","34"
"1956","7","0.95","true","7","150","13","14","0","1","6"
"1957","7","0.95","true","7","150","13","15","0","2","10"
"1958","7","0.95","true","7","150","13","15","0","2","17"
"1960","7","0.95","true","7","150","13","15","0","2","19"
"1961","7","0.95","true","7","150","13","16","0","3","19"
"1959","7","0.95","true","7","150","13","16","0","3","19"
"1964","7","0.95","true","7","150","13","15","0","2","10"
"1962","7","0.95","true","7","150","13","16","0","4","25"
"1963","7","0.95","true","7","150","13","16","0","2","12"
"1968","7","0.95","true","7","150","13","14","0","1","9"
"1967","7","0.95","true","7","150","13","15","0","2","14"
"1966","7","0.95","true","7","150","13","16","0","2","18"
"1965","7","0.95","true","7","150","13","16","0","4","37"
"1970","7","0.95","true","7","150","13","17","0","4","28"
"1969","7","0.95","true","7","150","13","15","0","3","16"
"1972","7","0.95","true","7","150","13","15","0","2","18"
"1973","7","0.95","true","7","150","13","14","0","1","5"
"1971","7","0.95","true","7","150","13","15","0","3","25"
"1974","7","0.95","true","7","150","13","15","0","2","10"
"1976","7","0.95","true","7","150","13","14","0","1","5"
"1977","7","0.95","true","7","150","13","14","0","1","7"
"1975","7","0.95","true","7","150","13","14","0","1","5"
"1978","7","0.95","true","7","150","13","16","0","2","7"
"1980","7","0.95","true","7","150","13","14","0","1","3"
"1979","7","0.95","true","7","150","13","15","0","3","30"
"1982","7","0.95","true","7","150","13","17","0","3","29"
"1981","7","0.95","true","7","150","13","17","0","5","31"
"1984","7","0.95","true","7","150","13","15","0","2","18"
"1985","7","0.95","true","7","150","13","15","0","2","14"
"1983","7","0.95","true","7","150","13","17","0","5","27"
"1988","7","0.95","true","7","150","13","14","0","1","2"
"1987","7","0.95","true","7","150","13","19","0","7","54"
"1989","7","0.95","true","7","150","13","15","0","3","18"
"1986","7","0.95","true","7","150","13","14","0","1","4"
"1991","7","0.95","true","7","150","13","14","0","1","4"
"1992","7","0.95","true","7","150","13","14","0","1","1"
"1990","7","0.95","true","7","150","13","14","0","1","8"
"1993","7","0.95","true","7","150","13","15","0","3","18"
"1994","7","0.95","true","7","150","13","17","0","4","37"
"1996","7","0.95","true","7","150","13","15","0","3","24"
"1995","7","0.95","true","7","150","13","16","0","4","19"
"1999","7","0.95","true","7","150","13","14","0","1","6"
"2000","7","0.95","true","7","150","13","14","0","1","2"
"1998","7","0.95","true","7","150","13","16","0","4","30"
"1997","7","0.95","true","7","150","13","14","0","1","8"
"2002","7","1","true","7","150","13","14","0","1","4"
"2003","7","1","true","7","150","13","15","0","2","16"
"2001","7","1","true","7","150","13","14","0","1","4"
"2004","7","1","true","7","150","13","14","0","1","5"
"2006","7","1","true","7","150","13","14","0","1","6"
"2007","7","1","true","7","150","13","15","0","2","15"
"2005","7","1","true","7","150","13","14","0","1","6"
"2008","7","1","true","7","150","13","15","0","2","9"
"2010","7","1","true","7","150","13","15","0","2","17"
"2011","7","1","true","7","150","13","14","0","1","4"
"2009","7","1","true","7","150","13","15","0","3","20"
"2015","7","1","true","7","150","13","15","0","2","10"
"2014","7","1","true","7","150","13","15","0","2","10"
"2012","7","1","true","7","150","13","15","0","2","28"
"2013","7","1","true","7","150","13","15","0","2","11"
"2016","7","1","true","7","150","13","15","0","2","16"
"2017","7","1","true","7","150","13","15","0","2","18"
"2019","7","1","true","7","150","13","15","0","2","15"
"2020","7","1","true","7","150","13","15","0","2","7"
"2021","7","1","true","7","150","13","14","0","1","5"
"2022","7","1","true","7","150","13","14","0","1","7"
"2018","7","1","true","7","150","13","15","0","2","9"
"2024","7","1","true","7","150","13","14","0","1","3"
"2023","7","1","true","7","150","13","15","0","2","14"
"2025","7","1","true","7","150","13","14","0","1","10"
"2027","7","1","true","7","150","13","15","0","3","31"
"2028","7","1","true","7","150","13","15","0","2","14"
"2026","7","1","true","7","150","13","15","0","2","16"
"2029","7","1","true","7","150","13","15","0","2","16"
"2030","7","1","true","7","150","13","15","0","2","6"
"2031","7","1","true","7","150","13","15","0","2","10"
"2033","7","1","true","7","150","13","15","0","2","14"
"2034","7","1","true","7","150","13","15","0","2","10"
"2035","7","1","true","7","150","13","15","0","2","10"
"2032","7","1","true","7","150","13","15","0","3","15"
"2037","7","1","true","7","150","13","14","0","1","3"
"2036","7","1","true","7","150","13","14","0","1","5"
"2038","7","1","true","7","150","13","15","0","3","22"
"2041","7","1","true","7","150","13","15","0","3","16"
"2040","7","1","true","7","150","13","15","0","3","22"
"2039","7","1","true","7","150","13","15","0","4","49"
"2043","7","1","true","7","150","13","15","0","2","7"
"2042","7","1","true","7","150","13","15","0","3","32"
"2046","7","1","true","7","150","13","15","0","2","17"
"2044","7","1","true","7","150","13","14","0","1","10"
"2047","7","1","true","7","150","13","15","0","2","12"
"2048","7","1","true","7","150","13","15","0","2","12"
"2049","7","1","true","7","150","13","15","0","2","22"
"2045","7","1","true","7","150","13","15","0","2","9"
"2050","7","1","true","7","150","13","15","0","2","15"
"2051","7","1","true","7","150","13","15","0","2","9"
"2052","7","1","true","7","150","13","15","0","2","10"
"2054","7","1","true","7","150","13","14","0","1","3"
"2056","7","1","true","7","150","13","15","0","2","13"
"2055","7","1","true","7","150","13","15","0","2","10"
"2053","7","1","true","7","150","13","15","0","2","15"
"2058","7","1","true","7","150","13","15","0","2","25"
"2059","7","1","true","7","150","13","15","0","2","19"
"2057","7","1","true","7","150","13","15","0","3","30"
"2061","7","1","true","7","150","13","15","0","3","21"
"2060","7","1","true","7","150","13","15","0","2","12"
